Sat Feb  4 04:27:31 2023    ../../results/profiler/profiler.pstats

         362061277 function calls (361016368 primitive calls) in 206.539 seconds

   Random listing order was used

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    45173    0.031    0.000    0.031    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/dtypes/common.py:1304(<lambda>)
    45173    0.042    0.000    0.281    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/dtypes/common.py:1276(is_string_like_dtype)
    29883    0.037    0.000    0.093    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/dtypes/common.py:1307(is_float_dtype)
   111111    0.233    0.000    0.844    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/dtypes/common.py:1341(is_bool_dtype)
   690472    0.747    0.000    1.948    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/dtypes/common.py:1470(is_extension_array_dtype)
      100    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/dtypes/common.py:1519(is_complex_dtype)
   137164    0.089    0.000    0.330    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/dtypes/common.py:1551(_is_dtype)
   333221    0.220    0.000    0.409    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/dtypes/common.py:1575(get_dtype)
   435383    0.533    0.000    1.285    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/dtypes/common.py:1610(_is_dtype_type)
   472544    0.218    0.000    0.392    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/dtypes/common.py:1762(<genexpr>)
   236272    0.267    0.000    0.862    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/dtypes/common.py:1743(validate_all_hashable)
   137386    0.114    0.000    0.182    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/dtypes/common.py:1769(pandas_dtype)
       40    0.000    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/algorithms.py:73(_ensure_data)
       23    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/algorithms.py:188(_reconstruct_data)
       23    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/algorithms.py:231(_ensure_arraylike)
        6    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/algorithms.py:256(_get_hashtable_algo)
       17    0.000    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/algorithms.py:274(_get_values_for_rank)
       17    0.000    0.000    0.002    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/algorithms.py:282(get_data_algo)
       23    0.000    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/algorithms.py:291(_check_object_for_strings)
        6    0.000    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/algorithms.py:319(unique)
       17    0.000    0.000    0.004    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/algorithms.py:496(factorize_array)
       17    0.000    0.000    0.008    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/algorithms.py:536(factorize)
    78752    0.644    0.000    1.902    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/algorithms.py:1534(_get_take_nd_function)
    33546    0.110    0.000    0.448    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/algorithms.py:1570(take)
    78752    0.879    0.000    6.238    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/algorithms.py:1661(take_nd)
       17    0.000    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/algorithms.py:2055(safe_sort)
       38    0.000    0.000    0.034    0.001 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/util/_decorators.py:310(wrapper)
      112    0.001    0.000    0.007    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/dtypes/cast.py:109(maybe_convert_platform)
    78541    0.600    0.000    2.308    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/dtypes/cast.py:542(maybe_promote)
    78541    0.114    0.000    0.423    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/dtypes/cast.py:698(_ensure_dtype_type)
       12    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/dtypes/cast.py:984(coerce_indexer_dtype)
    79379    0.520    0.000    0.969    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/dtypes/cast.py:1257(maybe_castable)
     9290    0.037    0.000    0.170    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/dtypes/cast.py:1273(maybe_infer_to_datetimelike)
    23504    0.129    0.000    0.324    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/dtypes/cast.py:1379(maybe_cast_to_datetime)
     3964    0.002    0.000    0.008    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/dtypes/cast.py:1541(<genexpr>)
     7928    0.003    0.000    0.004    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/dtypes/cast.py:1547(<genexpr>)
     3964    0.002    0.000    0.004    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/dtypes/cast.py:1556(<genexpr>)
     3964    0.002    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/dtypes/cast.py:1558(<genexpr>)
     7928    0.004    0.000    0.041    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/dtypes/cast.py:1563(<genexpr>)
     1982    0.018    0.000    0.157    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/dtypes/cast.py:1517(find_common_type)
      930    0.005    0.000    0.010    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/dtypes/cast.py:1617(construct_1d_object_array_from_listlike)
    10805    0.008    0.000    0.017    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/dtypes/cast.py:1642(construct_1d_ndarray_preserving_na)
      288    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/util/_validators.py:208(validate_bool_kwarg)
       38    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/util/_validators.py:248(validate_axis_style_args)
   282820    0.353    0.000    2.229    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/construction.py:354(extract_array)
    55906    0.078    0.000    0.086    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/construction.py:405(ensure_wrapped_if_datetimelike)
    79501    0.585    0.000    3.799    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/construction.py:423(sanitize_array)
    79391    0.140    0.000    1.476    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/construction.py:554(_try_cast)
    66853    0.077    0.000    0.296    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/construction.py:612(is_empty_data)
      122    0.001    0.000    0.061    0.001 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/construction.py:632(create_series_with_explicit_dtype)
    35436    0.119    0.000    0.625    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/common.py:75(is_bool_indexer)
   147310    0.095    0.000    0.133    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/common.py:129(cast_scalar_indexer)
     1449    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/common.py:160(<genexpr>)
      483    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/common.py:156(not_none)
      478    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/common.py:174(<genexpr>)
      239    0.001    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/common.py:170(all_none)
       16    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/common.py:181(<genexpr>)
        4    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/common.py:177(any_not_none)
      114    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/common.py:195(<genexpr>)
       38    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/common.py:191(count_not_none)
     2876    0.008    0.000    0.026    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/common.py:198(asarray_tuplesafe)
       38    0.002    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/common.py:221(index_labels_to_array)
      232    0.000    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/common.py:254(maybe_iterable_to_list)
   179616    0.098    0.000    0.135    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/common.py:317(apply_if_callable)
     1980    0.001    0.000    0.004    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/indexers.py:52(is_list_like_indexer)
    33496    0.515    0.000    1.081    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/indexers.py:225(maybe_convert_indices)
    33309    0.284    0.000    2.134    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/indexers.py:363(check_array_indexer)
    45794    0.023    0.000    0.023    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/compat/numpy/function.py:45(__call__)
    11299    0.030    0.000    0.062    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/ops/__init__.py:132(align_method_SERIES)
    33252    0.149    0.000    9.678    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/ops/array_ops.py:40(comp_method_OBJECT_ARRAY)
    11355    0.095    0.000    0.672    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/ops/array_ops.py:118(_na_arithmetic_op)
    44607    0.431    0.000   12.654    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/ops/array_ops.py:194(comparison_op)
    11299    0.035    0.000    0.143    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/ops/array_ops.py:255(na_logical_op)
    22598    0.044    0.000    0.227    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/ops/array_ops.py:314(fill_bool)
    11299    0.098    0.000    0.632    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/ops/array_ops.py:296(logical_op)
    11355    0.019    0.000    0.019    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/ops/missing.py:136(dispatch_fill_zeros)
    55906    0.036    0.000    0.143    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/ops/dispatch.py:11(should_extension_dispatch)
    55906    0.190    0.000   26.754    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/ops/common.py:50(new_method)
    55906    0.079    0.000    0.241    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/ops/common.py:70(get_op_result_name)
    11299    0.020    0.000    0.042    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/ops/common.py:92(_maybe_match_name)
      206    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/missing.py:64(clean_fill_method)
      206    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/missing.py:721(clean_reindex_fill_method)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/compat/_optional.py:60(import_optional_dependency)
       11    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/sorting.py:126(_int64_cut_off)
       12    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/sorting.py:134(maybe_lift)
       11    0.000    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/sorting.py:93(get_group_index)
        5    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/sorting.py:201(is_int64_overflow_possible)
        6    0.000    0.000    0.004    0.001 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/sorting.py:252(indexer_from_factorized)
        6    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/sorting.py:296(<listcomp>)
        6    0.001    0.000    0.015    0.003 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/sorting.py:264(lexsort_indexer)
      240    0.005    0.000    0.019    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/sorting.py:327(nargsort)
       12    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/pandas/core/sorting.py:472(ensure_key_mapped)
